sess,page_end,leg,number,page_start,session_date,pub_date,id
1,535,10,14,503,2005-04-28 00:00:00,2005-04-29 00:00:00,l10s01n014
1,585,10,15,536,2005-04-29 00:00:00,2005-04-30 00:00:00,l10s01n015
1,640,10,16,586,2005-05-04 00:00:00,2005-05-05 00:00:00,l10s01n016
1,692,10,17,641,2005-05-05 00:00:00,2005-05-06 00:00:00,l10s01n017
1,747,10,18,693,2005-05-06 00:00:00,2005-05-07 00:00:00,l10s01n018
1,782,10,19,748,2005-05-11 00:00:00,2005-05-12 00:00:00,l10s01n019
1,838,10,20,783,2005-05-12 00:00:00,2005-05-13 00:00:00,l10s01n020
1,877,10,21,839,2005-05-13 00:00:00,2005-05-14 00:00:00,l10s01n021
1,915,10,22,878,2005-05-18 00:00:00,2005-05-19 00:00:00,l10s01n022
1,976,10,23,916,2005-05-19 00:00:00,2005-05-20 00:00:00,l10s01n023
1,1035,10,24,977,2005-05-25 00:00:00,2005-05-27 00:00:00,l10s01n024
1,1061,10,25,1036,2005-05-27 00:00:00,2005-05-28 00:00:00,l10s01n025
1,1096,10,26,1062,2005-06-01 00:00:00,2005-06-02 00:00:00,l10s01n026
1,1126,10,27,1097,2005-06-02 00:00:00,2005-06-03 00:00:00,l10s01n027
1,1156,10,28,1127,2005-06-03 00:00:00,2005-06-04 00:00:00,l10s01n028
1,1181,10,29,1157,2005-06-08 00:00:00,2005-06-09 00:00:00,l10s01n029
1,1222,10,30,1182,2005-06-09 00:00:00,2005-06-11 00:00:00,l10s01n030
1,1283,10,31,1223,2005-06-16 00:00:00,2005-06-17 00:00:00,l10s01n031
1,1343,10,32,1284,2005-06-22 00:00:00,2005-06-23 00:00:00,l10s01n032
1,1408,10,33,1344,2005-06-23 00:00:00,2005-06-24 00:00:00,l10s01n033
1,1464,10,34,1409,2005-06-24 00:00:00,2005-06-25 00:00:00,l10s01n034
1,1493,10,35,1465,2005-06-29 00:00:00,2005-06-30 00:00:00,l10s01n035
1,1554,10,36,1494,2005-06-30 00:00:00,2005-07-01 00:00:00,l10s01n036
1,1593,10,37,1555,2005-07-01 00:00:00,2005-07-02 00:00:00,l10s01n037
1,1681,10,38,1594,2005-07-06 00:00:00,2005-07-07 00:00:00,l10s01n038
1,1757,10,39,1682,2005-07-07 00:00:00,2005-07-08 00:00:00,l10s01n039
1,1786,10,40,1758,2005-07-08 00:00:00,2005-07-09 00:00:00,l10s01n040
1,1836,10,41,1787,2005-07-20 00:00:00,2005-07-21 00:00:00,l10s01n041
1,1939,10,42,1837,2005-07-28 00:00:00,2005-07-29 00:00:00,l10s01n042
1,1997,10,43,1940,2005-09-06 00:00:00,2005-09-07 00:00:00,l10s01n043
1,2052,10,44,1998,2005-09-14 00:00:00,2005-09-15 00:00:00,l10s01n044
1,2094,10,45,2053,2005-09-15 00:00:00,2005-09-16 00:00:00,l10s01n045
1,2119,10,46,2095,2005-09-16 00:00:00,2005-09-17 00:00:00,l10s01n046
1,2176,10,47,2120,2005-09-21 00:00:00,2005-09-22 00:00:00,l10s01n047
1,2207,10,48,2177,2005-09-22 00:00:00,2005-09-23 00:00:00,l10s01n048
1,2261,10,49,2208,2005-09-23 00:00:00,2005-09-24 00:00:00,l10s01n049
1,2286,10,50,2262,2005-09-28 00:00:00,2005-09-29 00:00:00,l10s01n050
1,2355,10,51,2287,2005-09-29 00:00:00,2005-09-30 00:00:00,l10s01n051
1,2388,10,52,2356,2005-09-30 00:00:00,2005-10-01 00:00:00,l10s01n052
1,2439,10,53,2389,2005-10-12 00:00:00,2005-10-13 00:00:00,l10s01n053
1,2486,10,54,2440,2005-10-13 00:00:00,2005-10-14 00:00:00,l10s01n054
1,2523,10,55,2487,2005-10-14 00:00:00,2005-10-15 00:00:00,l10s01n055
1,2588,10,56,2524,2005-10-19 00:00:00,2005-10-20 00:00:00,l10s01n056
1,2622,10,57,2589,2005-10-20 00:00:00,2005-10-21 00:00:00,l10s01n057
1,2659,10,58,2623,2005-10-21 00:00:00,2005-10-22 00:00:00,l10s01n058
1,2734,10,59,2660,2005-11-09 00:00:00,2005-11-10 00:00:00,l10s01n059
1,2831,10,60,2735,2005-11-10 00:00:00,2005-11-11 00:00:00,l10s01n060
1,2860,10,61,2832,2005-11-11 00:00:00,2005-11-12 00:00:00,l10s01n061
1,2982,10,62,2861,2005-11-29 00:00:00,2005-11-30 00:00:00,l10s01n062
1,3057,10,63,2983,2005-11-30 00:00:00,2005-12-02 00:00:00,l10s01n063
1,3090,10,64,3058,2005-12-02 00:00:00,2005-12-03 00:00:00,l10s01n064
1,3142,10,65,3091,2005-12-07 00:00:00,2005-12-09 00:00:00,l10s01n065
1,3188,10,66,3143,2005-12-09 00:00:00,2005-12-10 00:00:00,l10s01n066
1,3235,10,67,3189,2005-12-14 00:00:00,2005-12-15 00:00:00,l10s01n067
1,3270,10,68,3236,2005-12-15 00:00:00,2005-12-16 00:00:00,l10s01n068
1,3307,10,69,3271,2005-12-16 00:00:00,2005-12-17 00:00:00,l10s01n069
1,3357,10,70,3308,2005-12-20 00:00:00,2005-12-21 00:00:00,l10s01n070
1,3418,10,71,3358,2005-12-21 00:00:00,2005-12-22 00:00:00,l10s01n071
1,3461,10,72,3419,2006-01-04 00:00:00,2006-01-05 00:00:00,l10s01n072
1,3500,10,73,3462,2006-01-05 00:00:00,2006-01-06 00:00:00,l10s01n073
1,3540,10,74,3501,2006-01-06 00:00:00,2006-01-07 00:00:00,l10s01n074
1,3586,10,75,3541,2006-01-11 00:00:00,2006-01-12 00:00:00,l10s01n075
1,3622,10,76,3587,2006-01-12 00:00:00,2006-01-13 00:00:00,l10s01n076
1,3667,10,77,3623,2006-01-13 00:00:00,2006-01-14 00:00:00,l10s01n077
1,3677,10,78,3668,2006-01-18 00:00:00,2006-01-19 00:00:00,l10s01n078
1,3748,10,79,3678,2006-01-19 00:00:00,2006-01-20 00:00:00,l10s01n079
1,3778,10,80,3749,2006-01-20 00:00:00,2006-01-21 00:00:00,l10s01n080
1,3825,10,81,3779,2006-01-25 00:00:00,2006-01-26 00:00:00,l10s01n081
1,3885,10,82,3826,2006-01-26 00:00:00,2006-01-27 00:00:00,l10s01n082
1,3942,10,83,3886,2006-01-27 00:00:00,2006-01-28 00:00:00,l10s01n083
1,3982,10,84,3943,2006-02-01 00:00:00,2006-02-02 00:00:00,l10s01n084
1,4031,10,85,3983,2006-02-02 00:00:00,2006-02-03 00:00:00,l10s01n085
1,4080,10,86,4032,2006-02-03 00:00:00,2006-02-04 00:00:00,l10s01n086
1,4130,10,87,4081,2006-02-08 00:00:00,2006-02-09 00:00:00,l10s01n087
1,4189,10,88,4131,2006-02-09 00:00:00,2006-02-10 00:00:00,l10s01n088
1,4223,10,89,4190,2006-02-10 00:00:00,2006-02-11 00:00:00,l10s01n089
1,4271,10,90,4224,2006-02-15 00:00:00,2006-02-16 00:00:00,l10s01n090
1,4328,10,91,4272,2006-02-16 00:00:00,2006-02-17 00:00:00,l10s01n091
1,4359,10,92,4329,2006-02-17 00:00:00,2006-02-18 00:00:00,l10s01n092
1,4397,10,93,4360,2006-02-22 00:00:00,2006-02-23 00:00:00,l10s01n093
1,4442,10,94,4398,2006-02-23 00:00:00,2006-02-24 00:00:00,l10s01n094
1,4498,10,95,4443,2006-02-24 00:00:00,2006-02-25 00:00:00,l10s01n095
1,4549,10,96,4499,2006-03-01 00:00:00,2006-03-02 00:00:00,l10s01n096
1,4603,10,97,4550,2006-03-02 00:00:00,2006-03-03 00:00:00,l10s01n097
1,4634,10,98,4604,2006-03-03 00:00:00,2006-03-04 00:00:00,l10s01n098
1,4681,10,99,4635,2006-03-08 00:00:00,2006-03-09 00:00:00,l10s01n099
1,4697,10,100,4682,2006-03-09 00:00:00,2006-03-10 00:00:00,l10s01n100
1,4746,10,101,4698,2006-03-10 00:00:00,2006-03-11 00:00:00,l10s01n101
1,4776,10,102,4747,2006-03-15 00:00:00,2006-03-16 00:00:00,l10s01n102
1,4824,10,103,4777,2006-03-16 00:00:00,2006-03-17 00:00:00,l10s01n103
1,4853,10,104,4825,2006-03-22 00:00:00,2006-03-23 00:00:00,l10s01n104
1,4906,10,105,4854,2006-03-29 00:00:00,2006-03-30 00:00:00,l10s01n105
1,4949,10,106,4907,2006-03-30 00:00:00,2006-03-31 00:00:00,l10s01n106
1,4988,10,107,4950,2006-03-31 00:00:00,2006-04-01 00:00:00,l10s01n107
1,5018,10,108,4989,2006-04-05 00:00:00,2006-04-06 00:00:00,l10s01n108
1,5067,10,109,5019,2006-04-06 00:00:00,2006-04-07 00:00:00,l10s01n109
1,5092,10,110,5068,2006-04-07 00:00:00,2006-04-08 00:00:00,l10s01n110
1,5118,10,111,5093,2006-04-11 00:00:00,2006-04-12 00:00:00,l10s01n111
1,5181,10,112,5119,2006-04-12 00:00:00,2006-04-13 00:00:00,l10s01n112
1,5234,10,113,5182,2006-04-19 00:00:00,2006-04-20 00:00:00,l10s01n113
1,5303,10,114,5235,2006-04-20 00:00:00,2006-04-21 00:00:00,l10s01n114
1,5337,10,115,5304,2006-04-21 00:00:00,2006-04-22 00:00:00,l10s01n115
1,5361,10,116,5338,2006-04-25 00:00:00,2006-04-26 00:00:00,l10s01n116
1,5441,10,117,5362,2006-04-26 00:00:00,2006-04-27 00:00:00,l10s01n117
1,5499,10,118,5442,2006-04-27 00:00:00,2006-04-28 00:00:00,l10s01n118
1,5530,10,119,5500,2006-04-28 00:00:00,2006-04-29 00:00:00,l10s01n119
1,5591,10,120,5531,2006-05-03 00:00:00,2006-05-04 00:00:00,l10s01n120
1,5648,10,121,5591,2006-05-10 00:00:00,2006-05-11 00:00:00,l10s01n121
1,5684,10,122,5649,2006-05-11 00:00:00,2006-05-12 00:00:00,l10s01n122
1,5707,10,123,5685,2006-05-12 00:00:00,2006-05-13 00:00:00,l10s01n123
1,5741,10,124,5708,2006-05-17 00:00:00,2006-05-18 00:00:00,l10s01n124
1,5799,10,125,5742,2006-05-18 00:00:00,2006-05-19 00:00:00,l10s01n125
1,5823,10,126,5800,2006-05-24 00:00:00,2006-05-25 00:00:00,l10s01n126
1,5874,10,127,5824,2006-05-25 00:00:00,2006-05-26 00:00:00,l10s01n127
1,5934,10,128,5875,2006-05-26 00:00:00,2006-05-27 00:00:00,l10s01n128
1,5980,10,129,5935,2006-05-31 00:00:00,2006-06-01 00:00:00,l10s01n129
1,6021,10,130,5981,2006-06-01 00:00:00,2006-06-02 00:00:00,l10s01n130
1,6051,10,131,6022,2006-06-02 00:00:00,2006-06-03 00:00:00,l10s01n131
1,6102,10,132,6052,2006-06-07 00:00:00,2006-06-08 00:00:00,l10s01n132
1,6137,10,133,6103,2006-06-08 00:00:00,2006-06-09 00:00:00,l10s01n133
1,6169,10,134,6138,2006-06-09 00:00:00,2006-06-12 00:00:00,l10s01n134
1,6205,10,135,6170,2006-06-14 00:00:00,2006-06-16 00:00:00,l10s01n135
1,6236,10,136,6206,2006-06-16 00:00:00,2006-06-17 00:00:00,l10s01n136
1,6278,10,137,6237,2006-06-21 00:00:00,2006-06-22 00:00:00,l10s01n137
1,6322,10,138,6279,2006-06-22 00:00:00,2006-06-23 00:00:00,l10s01n138
1,6359,10,139,6323,2006-06-23 00:00:00,2006-06-24 00:00:00,l10s01n139
1,6403,10,140,6360,2006-06-28 00:00:00,2006-06-29 00:00:00,l10s01n140
1,6465,10,141,6404,2006-06-29 00:00:00,2006-06-30 00:00:00,l10s01n141
1,6492,10,142,6466,2006-06-30 00:00:00,2006-07-01 00:00:00,l10s01n142
1,6549,10,143,6493,2006-07-05 00:00:00,2006-07-06 00:00:00,l10s01n143
1,6603,10,144,6550,2006-07-06 00:00:00,2006-07-07 00:00:00,l10s01n144
1,6660,10,145,6604,2006-07-07 00:00:00,2006-07-08 00:00:00,l10s01n145
1,6736,10,146,6661,2006-07-12 00:00:00,2006-07-13 00:00:00,l10s01n146
1,6847,10,147,6737,2006-07-20 00:00:00,2006-07-21 00:00:00,l10s01n147
1,6902,10,148,6848,2006-07-27 00:00:00,2006-07-28 00:00:00,l10s01n148
1,6944,10,149,6903,2006-09-07 00:00:00,2006-09-08 00:00:00,l10s01n149
2,38,10,1,1,2006-09-15 00:00:00,2006-09-16 00:00:00,l10s02n001
2,25,10,2,1,2006-09-30 00:00:00,2006-09-30 00:00:00,l10s02n002
2,32,10,3,1,2006-09-21 00:00:00,2006-09-22 00:00:00,l10s02n003
2,29,10,4,1,2006-09-22 00:00:00,2006-09-23 00:00:00,l10s02n004
2,61,10,5,1,2006-09-27 00:00:00,2006-09-28 00:00:00,l10s02n005
2,30,10,6,1,2006-09-28 00:00:00,2006-09-29 00:00:00,l10s02n006
2,45,10,7,1,2006-09-29 00:00:00,2006-09-30 00:00:00,l10s02n007
2,49,10,8,1,2006-10-04 00:00:00,2006-10-06 00:00:00,l10s02n008
2,46,10,9,1,2006-10-06 00:00:00,2006-10-07 00:00:00,l10s02n009
2,67,10,10,1,2006-10-11 00:00:00,2006-10-12 00:00:00,l10s02n010
2,52,10,11,1,2006-10-12 00:00:00,2006-10-13 00:00:00,l10s02n011
2,37,10,12,1,2006-10-13 00:00:00,2006-10-14 00:00:00,l10s02n012
2,46,10,13,1,2006-10-18 00:00:00,2006-10-19 00:00:00,l10s02n013
2,48,10,14,1,2006-10-19 00:00:00,2006-10-20 00:00:00,l10s02n014
2,34,10,15,1,2006-10-20 00:00:00,2006-10-21 00:00:00,l10s02n015
2,11,10,16,1,2006-10-31 00:00:00,2006-11-02 00:00:00,l10s02n016
2,76,10,17,1,2006-11-07 00:00:00,2006-11-08 00:00:00,l10s02n017
2,79,10,18,1,2006-11-08 00:00:00,2006-11-09 00:00:00,l10s02n018
2,32,10,19,1,2006-11-09 00:00:00,2006-11-10 00:00:00,l10s02n019
2,66,10,20,1,2006-11-15 00:00:00,2006-11-16 00:00:00,l10s02n020
2,97,10,21,1,2006-11-16 00:00:00,2006-11-17 00:00:00,l10s02n021
2,72,10,22,1,2006-11-23 00:00:00,2006-11-24 00:00:00,l10s02n022
2,130,10,23,1,2006-11-29 00:00:00,2006-11-30 00:00:00,l10s02n023
2,119,10,24,1,2006-11-30 00:00:00,2006-12-02 00:00:00,l10s02n024
2,65,10,25,1,2006-12-07 00:00:00,2006-12-09 00:00:00,l10s02n025
2,29,10,26,1,2006-12-13 00:00:00,2006-12-14 00:00:00,l10s02n026
2,76,10,27,1,2006-12-14 00:00:00,2006-12-15 00:00:00,l10s02n027
2,41,10,28,1,2006-12-15 00:00:00,2006-12-16 00:00:00,l10s02n028
2,31,10,29,1,2006-12-19 00:00:00,2006-12-20 00:00:00,l10s02n029
2,60,10,30,1,2006-12-20 00:00:00,2006-12-21 00:00:00,l10s02n030
2,62,10,31,1,2006-12-21 00:00:00,2006-12-22 00:00:00,l10s02n031
2,57,10,32,1,2007-01-04 00:00:00,2007-01-05 00:00:00,l10s02n032
2,40,10,33,1,2007-01-05 00:00:00,2007-01-06 00:00:00,l10s02n033
2,51,10,34,1,2007-01-10 00:00:00,2007-01-11 00:00:00,l10s02n034
2,54,10,35,1,2007-01-11 00:00:00,2007-01-12 00:00:00,l10s02n035
2,35,10,36,1,2007-01-12 00:00:00,2007-01-13 00:00:00,l10s02n036
2,32,10,37,1,2007-01-17 00:00:00,2007-01-18 00:00:00,l10s02n037
2,53,10,38,1,2007-01-18 00:00:00,2007-01-19 00:00:00,l10s02n038
2,53,10,39,1,2007-01-19 00:00:00,2007-01-20 00:00:00,l10s02n039
2,52,10,40,1,2007-01-24 00:00:00,2007-01-25 00:00:00,l10s02n040
2,30,10,41,1,2007-01-25 00:00:00,2007-01-26 00:00:00,l10s02n041
2,33,10,42,1,2007-01-26 00:00:00,2007-01-27 00:00:00,l10s02n042
2,49,10,43,1,2007-01-31 00:00:00,2007-02-01 00:00:00,l10s02n043
2,84,10,44,1,2007-02-01 00:00:00,2007-02-02 00:00:00,l10s02n044
2,44,10,45,1,2007-02-02 00:00:00,2007-02-03 00:00:00,l10s02n045
2,47,10,46,1,2007-02-07 00:00:00,2007-02-08 00:00:00,l10s02n046
2,52,10,47,1,2007-02-08 00:00:00,2007-02-09 00:00:00,l10s02n047
2,40,10,48,1,2007-02-09 00:00:00,2007-02-10 00:00:00,l10s02n048
2,58,10,49,1,2007-02-15 00:00:00,2007-02-16 00:00:00,l10s02n049
2,39,10,50,1,2007-02-16 00:00:00,2007-02-17 00:00:00,l10s02n050
2,51,10,51,1,2007-02-21 00:00:00,2007-02-22 00:00:00,l10s02n051
2,37,10,52,1,2007-02-22 00:00:00,2007-02-23 00:00:00,l10s02n052
2,36,10,53,1,2007-02-23 00:00:00,2007-02-24 00:00:00,l10s02n053
2,57,10,54,1,2007-02-28 00:00:00,2007-03-01 00:00:00,l10s02n054
2,50,10,55,1,2007-03-01 00:00:00,2007-03-02 00:00:00,l10s02n055
2,45,10,56,1,2007-03-02 00:00:00,2007-03-03 00:00:00,l10s02n056
2,45,10,57,1,2007-03-07 00:00:00,2007-03-08 00:00:00,l10s02n057
2,52,10,58,1,2007-03-08 00:00:00,2007-03-09 00:00:00,l10s02n058
2,41,10,59,1,2007-03-14 00:00:00,2007-03-15 00:00:00,l10s02n059
2,38,10,60,1,2007-03-15 00:00:00,2007-03-16 00:00:00,l10s02n060
2,53,10,61,1,2007-03-17 00:00:00,2007-03-17 00:00:00,l10s02n061
2,59,10,62,1,2007-03-21 00:00:00,2007-03-22 00:00:00,l10s02n062
2,66,10,63,1,2007-03-22 00:00:00,2007-03-23 00:00:00,l10s02n063
2,27,10,64,1,2007-03-23 00:00:00,2007-03-24 00:00:00,l10s02n064
2,38,10,65,1,2007-03-28 00:00:00,2007-03-29 00:00:00,l10s02n065
2,55,10,66,1,2007-03-29 00:00:00,2007-03-30 00:00:00,l10s02n066
2,33,10,67,1,2007-03-30 00:00:00,2007-03-31 00:00:00,l10s02n067
2,43,10,68,1,2007-04-04 00:00:00,2007-04-04 00:00:00,l10s02n068
2,44,10,69,1,2007-04-04 00:00:00,2007-04-05 00:00:00,l10s02n069
2,32,10,70,1,2007-04-11 00:00:00,2007-04-12 00:00:00,l10s02n070
2,62,10,71,1,2007-04-13 00:00:00,2007-04-13 00:00:00,l10s02n071
2,28,10,72,1,2007-04-18 00:00:00,2007-04-19 00:00:00,l10s02n072
2,25,10,73,1,2007-04-19 00:00:00,2007-04-20 00:00:00,l10s02n073
2,34,10,74,1,2007-04-20 00:00:00,2007-04-21 00:00:00,l10s02n074
2,22,10,75,1,2007-04-25 00:00:00,2007-04-26 00:00:00,l10s02n075
2,43,10,76,1,2007-04-26 00:00:00,2007-04-27 00:00:00,l10s02n076
2,53,10,77,1,2007-04-27 00:00:00,2007-04-28 00:00:00,l10s02n077
2,32,10,78,1,2007-05-02 00:00:00,2007-05-03 00:00:00,l10s02n078
2,73,10,79,1,2007-05-03 00:00:00,2007-05-04 00:00:00,l10s02n079
2,46,10,80,1,2007-05-04 00:00:00,2007-05-05 00:00:00,l10s02n080
2,56,10,81,1,2007-05-09 00:00:00,2007-05-10 00:00:00,l10s02n081
2,36,10,82,1,2007-05-10 00:00:00,2007-05-11 00:00:00,l10s02n082
2,54,10,83,1,2007-05-16 00:00:00,2007-05-17 00:00:00,l10s02n083
2,53,10,84,1,2007-05-17 00:00:00,2007-05-18 00:00:00,l10s02n084
2,39,10,85,1,2007-05-18 00:00:00,2007-05-19 00:00:00,l10s02n085
2,45,10,86,1,2007-05-23 00:00:00,2007-05-24 00:00:00,l10s02n086
2,68,10,87,1,2007-05-24 00:00:00,2007-05-25 00:00:00,l10s02n087
2,37,10,88,1,2007-05-25 00:00:00,2007-05-26 00:00:00,l10s02n088
2,35,10,89,1,2007-05-30 00:00:00,2007-05-31 00:00:00,l10s02n089
2,65,10,90,1,2007-05-31 00:00:00,2007-06-01 00:00:00,l10s02n090
2,33,10,91,1,2007-06-01 00:00:00,2007-06-02 00:00:00,l10s02n091
2,52,10,92,1,2007-06-06 00:00:00,2007-06-08 00:00:00,l10s02n092
2,32,10,93,1,2007-06-08 00:00:00,2007-06-09 00:00:00,l10s02n093
2,49,10,94,1,2007-06-14 00:00:00,2007-06-15 00:00:00,l10s02n094
2,51,10,95,1,2007-06-15 00:00:00,2007-06-16 00:00:00,l10s02n095
2,34,10,96,1,2007-06-20 00:00:00,2007-06-21 00:00:00,l10s02n096
2,37,10,97,1,2007-06-21 00:00:00,2007-06-22 00:00:00,l10s02n097
2,37,10,98,1,2007-06-22 00:00:00,2007-06-23 00:00:00,l10s02n098
2,46,10,99,1,2007-06-27 00:00:00,2007-06-28 00:00:00,l10s02n099
2,80,10,100,1,2007-06-28 00:00:00,2007-06-29 00:00:00,l10s02n100
2,25,10,101,1,2007-07-04 00:00:00,2007-07-05 00:00:00,l10s02n101
2,66,10,102,1,2007-07-05 00:00:00,2007-07-06 00:00:00,l10s02n102
2,55,10,103,1,2007-07-06 00:00:00,2007-07-07 00:00:00,l10s02n103
2,57,10,104,1,2007-07-11 00:00:00,2007-07-12 00:00:00,l10s02n104
2,70,10,105,1,2007-07-12 00:00:00,2007-07-13 00:00:00,l10s02n105
2,32,10,106,1,2007-07-14 00:00:00,2007-07-14 00:00:00,l10s02n106
2,55,10,107,1,2007-08-18 00:00:00,2007-07-19 00:00:00,l10s02n107
2,91,10,108,1,2007-07-19 00:00:00,2007-07-20 00:00:00,l10s02n108
2,73,10,109,1,2007-07-20 00:00:00,2007-07-21 00:00:00,l10s02n109
2,49,10,110,1,2007-09-06 00:00:00,2007-09-07 00:00:00,l10s02n110
3,49,10,1,1,2007-09-19 00:00:00,2007-09-20 00:00:00,l10s03n001
3,34,10,2,1,2007-09-20 00:00:00,2007-09-21 00:00:00,l10s03n002
3,38,10,3,1,2007-09-21 00:00:00,2007-09-22 00:00:00,l10s03n003
3,24,10,4,1,2007-09-26 00:00:00,2007-09-27 00:00:00,l10s03n004
3,44,10,5,1,2007-09-27 00:00:00,2007-09-28 00:00:00,l10s03n005
3,38,10,6,1,2007-09-28 00:00:00,2007-09-29 00:00:00,l10s03n006
3,41,10,7,1,2007-10-03 00:00:00,2007-10-04 00:00:00,l10s03n007
3,47,10,8,1,2007-10-04 00:00:00,2007-10-06 00:00:00,l10s03n008
3,48,10,9,1,2007-10-11 00:00:00,2007-10-12 00:00:00,l10s03n009
3,50,10,10,1,2007-10-17 00:00:00,2007-10-18 00:00:00,l10s03n010
3,57,10,11,1,2007-10-18 00:00:00,2007-10-19 00:00:00,l10s03n011
3,41,10,12,1,2007-10-19 00:00:00,2007-10-20 00:00:00,l10s03n012
3,69,10,13,1,2007-11-06 00:00:00,2007-11-07 00:00:00,l10s03n013
3,83,10,14,1,2007-11-07 00:00:00,2007-11-08 00:00:00,l10s03n014
3,43,10,15,1,2007-11-08 00:00:00,2007-11-09 00:00:00,l10s03n015
3,170,10,16,1,2007-11-22 00:00:00,2007-11-23 00:00:00,l10s03n016
3,102,10,17,1,2007-11-23 00:00:00,2007-11-24 00:00:00,l10s03n017
3,56,10,18,1,2007-11-28 00:00:00,2007-11-29 00:00:00,l10s03n018
3,49,10,19,1,2007-11-29 00:00:00,2007-11-30 00:00:00,l10s03n019
3,67,10,20,1,2007-11-30 00:00:00,2007-12-03 00:00:00,l10s03n020
3,61,10,21,1,2007-12-05 00:00:00,2007-12-06 00:00:00,l10s03n021
3,51,10,22,1,2007-12-06 00:00:00,2007-12-07 00:00:00,l10s03n022
3,80,10,23,1,2007-12-07 00:00:00,2007-12-10 00:00:00,l10s03n023
3,39,10,24,1,2007-12-11 00:00:00,2007-12-12 00:00:00,l10s03n024
3,45,10,25,1,2007-12-12 00:00:00,2007-12-13 00:00:00,l10s03n025
3,68,10,26,1,2007-12-13 00:00:00,2007-12-14 00:00:00,l10s03n026
3,62,10,27,1,2007-12-14 00:00:00,2007-12-15 00:00:00,l10s03n027
3,53,10,28,1,2007-12-19 00:00:00,2007-12-20 00:00:00,l10s03n028
3,46,10,29,1,2007-12-20 00:00:00,2007-12-21 00:00:00,l10s03n029
3,42,10,30,1,2007-12-21 00:00:00,2007-12-22 00:00:00,l10s03n030
3,29,10,31,1,2008-01-04 00:00:00,2008-01-05 00:00:00,l10s03n031
3,35,10,32,1,2008-01-09 00:00:00,2008-01-10 00:00:00,l10s03n032
3,42,10,33,1,2008-01-10 00:00:00,2008-01-11 00:00:00,l10s03n033
3,60,10,34,1,2008-02-11 00:00:00,2008-01-12 00:00:00,l10s03n034
3,54,10,35,1,2008-01-16 00:00:00,2008-01-17 00:00:00,l10s03n035
3,61,10,36,1,2008-01-17 00:00:00,2008-01-18 00:00:00,l10s03n036
3,45,10,37,1,2008-01-18 00:00:00,2008-01-19 00:00:00,l10s03n037
3,29,10,38,1,2008-01-23 00:00:00,2008-01-24 00:00:00,l10s03n038
3,92,10,39,1,2008-01-24 00:00:00,2008-01-25 00:00:00,l10s03n039
3,46,10,40,1,2008-01-25 00:00:00,2008-01-26 00:00:00,l10s03n040
3,36,10,41,1,2008-01-30 00:00:00,2008-01-31 00:00:00,l10s03n041
3,61,10,42,1,2008-01-31 00:00:00,2008-02-01 00:00:00,l10s03n042
3,53,10,43,1,2008-02-01 00:00:00,2008-02-02 00:00:00,l10s03n043
3,75,10,44,1,2008-02-06 00:00:00,2008-02-07 00:00:00,l10s03n044
3,44,10,45,1,2008-02-07 00:00:00,2008-02-08 00:00:00,l10s03n045
3,49,10,46,1,2008-02-08 00:00:00,2008-02-09 00:00:00,l10s03n046
3,50,10,47,1,2008-02-13 00:00:00,2008-02-14 00:00:00,l10s03n047
3,72,10,48,1,2008-02-14 00:00:00,2008-02-15 00:00:00,l10s03n048
3,64,10,49,1,2008-02-15 00:00:00,2008-02-16 00:00:00,l10s03n049
3,42,10,50,1,2008-02-20 00:00:00,2008-02-21 00:00:00,l10s03n050
3,49,10,51,1,2008-02-21 00:00:00,2008-02-22 00:00:00,l10s03n051
3,64,10,52,1,2008-02-22 00:00:00,2008-02-23 00:00:00,l10s03n052
3,69,10,53,1,2008-02-28 00:00:00,2008-02-29 00:00:00,l10s03n053
3,37,10,54,1,2008-02-29 00:00:00,2008-03-01 00:00:00,l10s03n054
3,59,10,55,1,2008-03-05 00:00:00,2008-03-06 00:00:00,l10s03n055
3,45,10,56,1,2008-03-06 00:00:00,2008-03-07 00:00:00,l10s03n056
3,47,10,57,1,2008-03-07 00:00:00,2008-03-08 00:00:00,l10s03n057
3,64,10,58,1,2008-03-12 00:00:00,2008-03-13 00:00:00,l10s03n058
3,35,10,59,1,2008-03-13 00:00:00,2008-03-14 00:00:00,l10s03n059
3,51,10,60,1,2008-03-14 00:00:00,2008-03-15 00:00:00,l10s03n060
3,57,10,61,1,2008-03-18 00:00:00,2008-03-19 00:00:00,l10s03n061
3,41,10,62,1,2008-03-19 00:00:00,2008-03-20 00:00:00,l10s03n062
3,81,10,63,1,2008-03-26 00:00:00,2008-03-27 00:00:00,l10s03n063
3,45,10,64,1,2008-03-27 00:00:00,2008-03-28 00:00:00,l10s03n064
3,34,10,65,1,2008-03-28 00:00:00,2008-03-29 00:00:00,l10s03n065
3,61,10,66,1,2008-04-02 00:00:00,2008-04-03 00:00:00,l10s03n066
3,51,10,67,1,2008-04-03 00:00:00,2008-04-04 00:00:00,l10s03n067
3,50,10,68,1,2008-04-04 00:00:00,2008-04-05 00:00:00,l10s03n068
3,51,10,69,1,2008-04-09 00:00:00,2008-04-10 00:00:00,l10s03n069
3,46,10,70,1,2008-04-10 00:00:00,2008-04-11 00:00:00,l10s03n070
3,41,10,71,1,2008-04-11 00:00:00,2008-04-12 00:00:00,l10s03n071
3,56,10,72,1,2008-04-16 00:00:00,2008-04-17 00:00:00,l10s03n072
3,52,10,73,1,2008-04-17 00:00:00,2008-04-18 00:00:00,l10s03n073
