leg,sess,num,date,pub_date,page_start,page_end
2,2,34,1982-01-07,1982-01-08,1347,1380
2,2,35,1982-01-08,1982-01-09,1381,1401
2,2,36,1982-01-12,1982-01-13,1403,1442
2,2,37,1982-01-14,1982-01-15,1443,1502
2,2,38,1982-01-15,1982-01-16,1503,1532
2,2,39,1982-01-19,1982-01-20,1533,1584
2,2,40,1982-01-20,1982-01-21,1585,1638
2,2,41,1982-01-21,1982-01-22,1639,1664
2,2,42,1982-01-26,1982-01-27,1665,1696
2,2,43,1982-01-28,1982-01-29,1697,1762
2,2,44,1982-01-29,1982-01-30,1763,1792
2,2,45,1982-02-02,1982-02-03,1793,1850
2,2,46,1982-02-03,1982-02-04,1851,1888
2,2,47,1982-02-04,1982-02-05,1889,1938
2,2,48,1982-02-05,1982-02-06,1939,1966
2,2,49,1982-02-09,1982-02-10,1967,2010
2,2,50,1982-02-10,1982-02-11,2011,2038
2,2,51,1982-02-11,1982-02-12,2039,2068
2,2,52,1982-02-12,1982-02-13,2069,2096
2,2,53,1982-02-16,1982-02-17,2097,2146
2,2,54,1982-02-17,1982-02-18,2147,2226
2,2,55,1982-02-18,1982-02-19,2227,2264
2,2,56,1982-02-19,1982-02-20,2265,2286
2,2,57,1982-02-25,1982-02-26,2287,2354
2,2,58,1982-02-26,1982-02-27,2355,2378
2,2,59,1982-03-02,1982-03-03,2379,2422
2,2,60,1982-03-03,1982-03-04,2423,2512
2,2,61,1982-03-04,1982-03-05,2513,2606
2,2,62,1982-03-09,1982-03-10,2607,2660
2,2,63,1982-03-10,1982-03-11,2661,2764
2,2,64,1982-03-16,1982-03-17,2765,2800
2,2,65,1982-03-18,1982-03-19,2801,2826
2,2,66,1982-03-19,1982-03-20,2827,2850
2,2,67,1982-03-23,1982-03-24,2851,2886
2,2,68,1982-03-24,1982-03-25,2887,2926
2,2,69,1982-03-26,1982-03-27,2927,2954
2,2,70,1982-03-30,1982-03-31,2955,2988
2,2,71,1982-04-01,1982-04-02,2989,3012
2,2,72,1982-04-02,1982-04-03,3013,3032
2,2,73,1982-04-13,1982-04-14,3033,3076
2,2,74,1982-04-15,1982-04-16,3077,3140
2,2,75,1982-04-16,1982-04-17,3141,3176
2,2,76,1982-04-20,1982-04-21,3177,3224
2,2,77,1982-04-22,1982-04-23,3225,3282
2,2,78,1982-04-25,1982-04-26,3285,3314
2,2,79,1982-04-26,1982-04-27,3315,3350
2,2,80,1982-04-27,1982-04-28,3351,3410
2,2,81,1982-04-28,1982-04-29,3411,3446
2,2,82,1982-04-29,1982-04-30,3447,3484
2,2,83,1982-05-02,1982-05-03,3485,3506
2,2,84,1982-05-04,1982-05-05,3507,3544
2,2,85,1982-05-06,1982-05-07,3545,3570
2,2,86,1982-05-07,1982-05-08,3571,3594
2,2,87,1982-05-10,1982-05-11,3595,3640
2,2,88,1982-05-11,1982-05-12,3641,3700
2,2,89,1982-05-18,1982-05-19,3701,3730
2,2,90,1982-05-20,1982-05-21,3731,3772
2,2,91,1982-05-21,1982-05-22,3773,3796
2,2,92,1982-05-25,1982-05-26,3797,3822
2,2,93,1982-05-26,1982-05-27,3823,3852
2,2,94,1982-05-27,1982-05-28,3853,3908
2,2,95,1982-05-28,1982-05-29,3909,3930
2,2,96,1982-06-01,1982-06-02,3931,3978
2,2,97,1982-06-02,1982-06-03,3979,4010
2,2,98,1982-06-04,1982-06-05,4011,4034
2,2,99,1982-06-07,1982-06-08,4035,4092
2,2,100,1982-06-08,1982-06-09,4093,4152
2,2,101,1982-06-09,1982-06-11,4153,4188
2,2,102,1982-06-14,1982-06-15,4189,4226
2,2,103,1982-06-15,1982-06-16,4227,4272
2,2,104,1982-06-17,1982-06-18,4273,4310
2,2,105,1982-06-18,1982-06-19,4311,4336
2,2,106,1982-06-22,1982-06-23,4337,4370
2,2,107,1982-06-23,1982-06-24,4371,4424
2,2,108,1982-06-24,1982-06-25,4425,4474
2,2,109,1982-06-25,1982-06-26,4477,4502
2,2,110,1982-06-29,1982-06-30,4503,4552
2,2,111,1982-06-30,1982-07-01,4553,4610
2,2,112,1982-07-01,1982-07-02,4611,4676
2,2,113,1982-07-02,1982-07-03,4677,4702
2,2,114,1982-07-06,1982-07-07,4703,4752
2,2,115,1982-07-07,1982-07-08,4753,4820
2,2,116,1982-07-08,1982-07-09,4821,4884
2,2,117,1982-07-09,1982-07-10,4885,4908
2,2,118,1982-07-13,1982-07-14,4909,4938
2,2,119,1982-07-14,1982-07-15,4939,4978
2,2,120,1982-07-15,1982-07-16,4979,5056
2,2,121,1982-07-16,1982-07-17,5057,5080
2,2,122,1982-07-19,1982-07-20,5081,5116
2,2,123,1982-07-20,1982-07-21,5117,5200
2,2,124,1982-07-21,1982-07-22,5201,5262
2,2,125,1982-07-22,1982-07-23,5263,5304
2,2,126,1982-07-23,1982-07-24,5305,5326
2,2,127,1982-07-26,1982-07-27,5327,5360
2,2,128,1982-07-27,1982-07-28,5361,5420
2,2,129,1982-07-28,1982-07-29,5421,5462
2,2,130,1982-07-29,1982-07-30,5463,5514
2,2,131,1982-07-30,1982-07-31,5515,5532
2,2,132,1982-08-12,1982-08-13,5533,5604
2,2,133,1982-10-06,1982-10-07,5605,5616
2,2,134,1982-10-07,1982-10-08,5617,5660
2,2,135,1982-10-11,1982-10-12,5661,5694
2,2,136,1982-10-12,1982-10-13,5695,5744
2,2,137,1982-10-13,1982-10-14,5745,5794
2,3,1,1982-10-19,1982-10-20,1,40
2,3,2,1982-10-21,1982-10-22,41,48
2,3,3,1982-10-22,1982-10-23,49,62
2,3,4,1982-10-26,1982-10-27,63,86
2,3,5,1982-10-28,1982-10-29,87,118
2,3,6,1982-10-29,1982-10-30,119,146
2,3,7,1982-11-03,1982-11-04,147,154
2,3,8,1982-11-04,1982-11-05,155,224
2,3,9,1982-11-05,1982-11-06,225,242
2,3,10,1982-11-09,1982-11-10,243,284
2,3,11,1982-11-10,1982-11-11,285,324
2,3,12,1982-11-11,1982-11-12,325,424
2,3,13,1982-11-16,1982-11-17,425,456
2,3,14,1982-11-18,1982-11-19,457,488
2,3,15,1982-11-19,1982-11-20,489,516
2,3,16,1982-11-22,1982-11-23,517,522
2,3,17,1982-11-23,1982-11-24,523,552
2,3,18,1982-11-24,1982-11-25,555,590
2,3,19,1982-11-26,1982-11-27,589,648
2,3,20,1982-11-29,1982-11-30,649,682
2,3,21,1982-11-30,1982-12-02,683,740
2,3,22,1982-12-06,1982-12-07,741,794
2,3,23,1982-12-07,1982-12-09,795,854
2,3,24,1982-12-14,1982-12-15,855,888
2,3,25,1982-12-16,1982-12-17,889,922
2,3,26,1982-12-17,1982-12-18,923,944
2,3,27,1982-12-20,1982-12-21,945,966
2,3,28,1982-12-21,1982-12-22,967,1006
2,3,29,1983-01-04,1983-01-05,1007,1038
2,3,30,1983-01-06,1983-01-08,1039,1070
2,3,31,1983-01-07,1983-01-08,1071,1092
2,3,32,1983-01-11,1983-01-12,1093,1126
2,3,33,1983-01-13,1983-01-14,1127,1154
2,3,34,1983-01-14,1983-01-15,1155,1176
2,3,35,1983-01-18,1983-01-19,1177,1224
2,3,36,1983-01-19,1983-01-20,1225,1242
2,3,37,1983-01-20,1983-01-21,1243,1298
2,3,38,1983-01-21,1983-01-22,1299,1320
2,3,39,1983-01-25,1983-01-26,1321,1346
2,3,40,1983-01-27,1983-01-28,1347,1374
2,3,41,1983-01-28,1983-01-29,1375,1388
2,3,42,1983-02-01,1983-02-02,1389,1412
2,3,43,1983-02-03,1983-02-04,1413,1478
2,3,44,1983-02-04,1983-02-05,1479,1490
2,3,45,1983-02-08,1983-02-09,1491,1498
2,3,46,1983-02-17,1983-02-18,1499,1516
2,3,47,1983-02-24,1983-02-25,1517,1520
2,3,48,1983-03-03,1983-03-04,1521,1526
2,3,49,1983-03-10,1983-03-11,1527,1540
2,3,50,1983-03-17,1983-03-18,1541,1550
2,3,51,1983-03-24,1983-03-25,1551,1562
2,3,52,1983-04-28,1983-04-29,1563,1566
2,3,53,1983-05-30,1983-05-31,1567,1576
3,1,1,1983-05-31,1983-06-01,1,10
3,1,2,1983-06-08,1983-06-09,11,22
3,1,3,1983-06-14,1983-06-15,23,42
3,1,4,1983-06-15,1983-06-16,43,68
3,1,5,1983-06-16,1983-06-17,69,94
3,1,6,1983-06-20,1983-06-21,95,126
3,1,7,1983-06-22,1983-06-23,127,168
3,1,8,1983-06-23,1983-06-24,169,224
3,1,9,1983-06-24,1983-06-25,227,292
3,1,10,1983-06-27,1983-06-28,293,324
3,1,11,1983-06-28,1983-06-29,325,366
3,1,12,1983-06-30,1983-07-01,367,428
3,1,13,1983-07-01,1983-07-02,429,449
3,1,14,1983-07-04,1983-07-05,451,506
3,1,15,1983-07-05,1983-07-06,507,590
3,1,16,1983-07-06,1983-07-07,591,674
3,1,17,1983-07-07,1983-07-08,675,686
3,1,18,1983-07-08,1983-07-09,687,712
3,1,19,1983-07-11,1983-07-12,713,750
3,1,20,1983-07-12,1983-07-13,751,832
3,1,21,1983-07-13,1983-07-14,833,912
3,1,22,1983-07-14,1983-07-15,913,982
3,1,23,1983-07-15,1983-07-16,983,1118
3,1,24,1983-07-27,1983-07-28,1119,1150
3,1,25,1983-09-09,1983-09-08,1151,1174
3,1,26,1983-09-14,1983-09-15,1175,1206
3,1,27,1983-09-16,1983-09-17,1207,1230
3,1,28,1983-09-20,1983-09-21,1231,1250
3,1,29,1983-09-21,1983-09-22,1251,1300
3,1,30,1983-09-22,1983-09-23,1301,1348
3,1,31,1983-09-23,1983-09-24,1349,1450
3,1,32,1983-10-07,1983-10-06,1451,1466
3,1,33,1983-10-13,1983-10-14,1467,1470
3,1,34,1983-10-17,1983-10-18,1471,1502
3,1,35,1983-10-18,1983-10-19,1503,1562
3,1,36,1983-10-20,1983-10-21,1563,1604
3,1,37,1983-10-21,1983-10-22,1605,1624
3,1,38,1983-10-24,1983-10-25,1625,1656
3,1,39,1983-10-25,1983-10-26,1657,1702
3,1,40,1983-10-26,1983-10-27,1703,1766
3,1,41,1983-11-03,1983-11-04,1767,1818
3,1,42,1983-11-04,1983-11-05,1819,1842
3,1,43,1983-11-08,1983-11-09,1843,1874
3,1,44,1983-11-10,1983-11-11,1875,1912
3,1,45,1983-11-11,1983-11-12,1913,1918
3,1,46,1983-11-14,1983-11-15,1919,1964
3,1,47,1983-11-15,1983-11-16,1965,2012
3,1,48,1983-11-17,1983-11-18,2013,2064
3,1,49,1983-11-18,1983-11-19,2065,2080
3,1,50,1983-11-21,1983-11-22,2081,2126
3,1,51,1983-11-22,1983-11-23,2127,2190
3,1,52,1983-11-23,1983-11-24,2191,2232
3,1,53,1983-11-24,1983-11-25,2233,2310
3,1,54,1983-11-25,1983-11-26,2311,2386
3,1,55,1983-12-12,1983-12-13,2387,2430
3,1,56,1983-12-13,1983-12-14,2431,2502
3,1,57,1983-12-14,1983-12-15,2503,2594
3,1,58,1984-01-02,1984-01-03,2595,2630
3,1,59,1984-01-05,1984-01-06,2631,2670
3,1,60,1984-01-06,1984-01-07,2671,2694
3,1,61,1984-01-10,1984-01-11,2695,2734
3,1,62,1984-01-12,1984-01-13,2735,2764
3,1,63,1984-01-13,1984-01-14,2765,2790
3,1,64,1984-01-17,1984-01-18,2791,2828
3,1,65,1984-01-19,1984-01-20,2829,2862
3,1,66,1984-01-20,1984-01-21,2853,2874
3,1,67,1984-01-25,1984-01-26,2875,2950
3,1,68,1984-01-26,1984-01-27,2951,3082
3,1,69,1984-01-31,1984-02-01,3083,3126
3,1,70,1984-02-02,1984-02-03,3127,3164
3,1,71,1984-02-03,1984-02-04,3165,3184
3,1,72,1984-02-07,1984-02-08,3185,3220
3,1,73,1984-02-09,1984-02-10,3221,3252
3,1,74,1984-02-10,1984-02-11,3253,3278
3,1,75,1984-02-14,1984-02-15,3279,3308
3,1,76,1984-02-16,1984-02-17,3309,3396
3,1,77,1984-02-21,1984-02-22,3397,3426
3,1,78,1984-02-23,1984-02-24,3427,3508
3,1,79,1984-02-28,1984-02-29,3509,3546
3,1,80,1984-03-01,1984-03-02,3547,3582
3,1,81,1984-03-02,1984-03-03,3583,3616
3,1,82,1984-03-08,1984-03-09,3617,3646
3,1,83,1984-03-09,1984-03-10,3647,3672
3,1,84,1984-03-13,1984-03-14,3673,3708
3,1,85,1984-03-15,1984-03-16,3709,3752
3,1,86,1984-03-16,1984-03-17,3753,3774
3,1,87,1984-03-20,1984-03-21,3775,3804
3,1,88,1984-03-21,1984-03-22,3805,3860
3,1,89,1984-03-22,1984-03-23,3861,3884
3,1,90,1984-03-27,1984-03-28,3885,3920
3,1,91,1984-03-29,1984-03-30,3921,3956
3,1,92,1984-03-30,1984-03-31,3957,3974
3,1,93,1984-04-03,1984-04-04,3975,4012
3,1,94,1984-04-05,1984-04-06,4013,4020
3,1,95,1984-04-16,1984-04-17,4021,4094
3,1,96,1984-04-17,1984-04-18,4095,4118
3,1,97,1984-04-25,1984-04-26,4119,4136
3,1,98,1984-04-26,1984-04-27,4137,4208
3,1,99,1984-05-02,1984-05-03,4209,4246
3,1,100,1984-05-03,1984-05-04,4247,4288
3,1,101,1984-05-04,1984-05-05,4287,4308
3,1,102,1984-05-07,1984-05-08,4309,4338
3,1,103,1984-05-08,1984-05-09,4339,4380
3,1,104,1984-05-09,1984-05-10,4381,4426
3,1,105,1984-05-10,1984-05-11,4427,4468
3,1,106,1984-05-11,1984-05-12,4469,4492
3,1,107,1984-05-15,1984-05-16,4493,4516
3,1,108,1984-05-16,1984-05-17,4517,4592
3,1,109,1984-05-17,1984-05-18,4593,4654
3,1,110,1984-05-18,1984-05-19,4655,4680
3,1,111,1984-05-22,1984-05-23,4681,4716
3,1,112,1984-05-23,1984-05-24,4717,4756
3,1,113,1984-05-24,1984-05-25,4757,4808
3,1,114,1984-05-25,1984-05-26,4809,4834
3,1,115,1984-05-29,1984-05-30,4835,4880
3,1,116,1984-05-31,1984-05-31,4881,4914
3,1,117,1984-05-31,1984-06-01,4915,4980
3,1,118,1984-06-05,1984-06-06,4981,5008
3,1,119,1984-06-06,1984-06-07,5009,5108
3,1,120,1984-06-07,1984-06-08,5109,5150
3,1,121,1984-06-08,1984-06-09,5151,5170
3,1,122,1984-06-11,1984-06-12,5171,5230
3,1,123,1984-06-12,1984-06-14,5231,5318
3,1,124,1984-06-14,1984-06-15,5319,5404
3,1,125,1984-06-15,1984-06-16,5405,5424
3,1,126,1984-06-19,1984-06-20,5425,5452
3,1,127,1984-06-22,1984-06-21,5453,5498
3,1,128,1984-06-26,1984-06-27,5499,5552
3,1,129,1984-06-27,1984-06-28,5553,5588
3,1,130,1984-06-28,1984-06-29,5589,5606
3,1,131,1984-06-29,1984-06-30,5607,5634
3,1,132,1984-07-03,1984-07-04,5635,5688
3,1,133,1984-07-04,1984-07-05,5689,5750
3,1,134,1984-07-05,1984-07-06,5753,5810
3,1,135,1984-07-06,1984-07-07,5811,5836
3,1,136,1984-07-10,1984-07-11,5837,5870
3,1,137,1984-07-11,1984-07-12,5871,5952
3,1,138,1984-07-12,1984-07-13,5953,6012
3,1,139,1984-07-17,1984-07-18,6013,6058
3,1,140,1984-07-18,1984-07-19,6059,6112
3,1,141,1984-07-19,1984-07-20,6113,6140
3,1,142,1984-07-23,1984-07-24,6141,6170
3,1,143,1984-07-24,1984-07-25,6169,6252
3,1,144,1984-07-25,1984-07-26,6255,6285
3,1,145,1984-07-26,1984-07-27,6285,6386
3,1,146,1984-09-06,1984-09-07,6389,6416
3,1,147,1984-09-19,1984-09-20,6417,6436
3,1,148,1984-09-20,1984-09-21,6437,6468
3,1,149,1984-09-27,1984-09-28,6469,6496
3,1,150,1984-10-02,1984-10-03,6497,6570
3,1,151,1984-10-03,1984-10-04,6571,6618
3,1,152,1984-10-04,1984-10-06,6619,6660
3,1,153,1984-10-08,1984-10-09,6661,6676
3,1,154,1984-10-09,1984-10-10,6677,6744
3,1,155,1984-10-10,1984-10-11,6743,6770
3,1,156,1984-10-11,1984-10-12,6771,6852
3,2,1,1984-10-15,1984-10-16,1,24
3,2,2,1984-10-16,1984-10-17,25,58
3,2,3,1984-10-17,1984-10-18,59,110
3,2,4,1984-10-18,1984-10-19,111,156
3,2,5,1984-10-24,1984-10-25,157,190
3,2,6,1984-10-25,1984-10-26,191,222
3,2,7,1984-10-26,1984-10-27,223,244
3,2,8,1984-10-30,1984-10-31,245,274
3,2,9,1984-11-01,1984-11-02,275,324
3,2,10,1984-11-06,1984-11-07,325,356
3,2,11,1984-11-08,1984-11-09,357,384
3,2,12,1984-11-09,1984-11-10,385,404
3,2,13,1984-11-13,1984-11-14,405,438
3,2,14,1984-11-15,1984-11-16,439,500
3,2,15,1984-11-16,1984-11-17,501,528
3,2,16,1984-11-20,1984-11-21,529,566
3,2,17,1984-11-22,1984-11-23,567,614
3,2,18,1984-11-23,1984-11-24,615,630
3,2,19,1984-11-27,1984-11-28,631,678
3,2,20,1984-11-28,1984-11-29,679,702
3,2,21,1984-11-29,1984-11-30,703,742
3,2,22,1984-11-30,1984-12-03,743,772
3,2,23,1984-12-04,1984-12-05,773,818
3,2,24,1984-12-05,1984-12-06,819,886
3,2,25,1984-12-06,1984-12-07,887,950
3,2,26,1984-12-07,1984-12-10,951,982
3,2,27,1984-12-11,1984-12-12,983,1016
3,2,28,1984-12-13,1984-12-14,1017,1070
3,2,29,1984-12-14,1984-12-15,1071,1098
3,2,30,1984-12-18,1984-12-19,1099,1138
3,2,31,1984-12-19,1984-12-20,1139,1232
3,2,32,1984-12-20,1984-12-21,1233,1270
3,2,33,1984-12-21,1984-12-22,1271,1291
3,2,34,1985-01-03,1985-01-04,1292,1322
3,2,35,1985-01-04,1985-01-05,1323,1348
3,2,36,1985-01-08,1985-01-09,1349,1380
3,2,37,1985-01-10,1985-01-11,1379,1438
3,2,38,1985-01-11,1985-01-12,1439,1460
3,2,39,1985-01-15,1985-01-16,1463,1496
3,2,40,1985-01-22,1985-01-23,1497,1540
3,2,41,1985-01-23,1985-01-24,1541,1596
3,2,42,1985-01-24,1985-01-25,1597,1678
3,2,43,1985-01-25,1985-01-26,1679,1736
3,2,44,1985-01-28,1985-01-29,1737,1748
3,2,45,1985-02-12,1985-02-13,1749,1780
3,2,46,1985-02-13,1985-02-14,1781,1816
3,2,47,1985-02-14,1985-02-15,1817,1892
3,2,48,1985-02-15,1985-02-16,1893,2038
3,2,49,1985-02-21,1985-02-22,2039,2082
3,2,50,1985-02-26,1985-02-27,2083,2122
3,2,51,1985-02-28,1985-03-01,2123,2160
3,2,52,1985-03-01,1985-03-02,2161,2180
3,2,53,1985-03-05,1985-03-06,2181,2210
3,2,54,1985-03-07,1985-03-08,2211,2232
3,2,55,1985-03-08,1985-03-09,2233,2254
3,2,56,1985-03-12,1985-03-13,2255,2290
3,2,57,1985-03-13,1985-03-14,2291,2346
3,2,58,1985-03-14,1985-03-15,2347,2436
3,2,59,1985-03-19,1985-03-20,2437,2470
3,2,60,1985-03-21,1985-03-22,2471,2522
3,2,61,1985-03-22,1985-03-23,2523,2546
3,2,62,1985-03-26,1985-03-27,2547,2582
3,2,63,1985-03-28,1985-03-29,2583,2622
3,2,64,1985-03-29,1985-03-30,2623,2646
3,2,65,1985-04-01,1985-04-02,2647,2672
3,2,66,1985-04-02,1985-04-03,2673,2724
3,2,67,1985-04-09,1985-04-10,2725,2756
3,2,68,1985-04-11,1985-04-12,2757,2824
3,2,69,1985-04-12,1985-04-13,2825,2844
3,2,70,1985-04-16,1985-04-17,2845,2870
3,2,71,1985-04-18,1985-04-19,2871,2912
3,2,72,1985-04-19,1985-04-20,2913,2930
3,2,73,1985-04-22,1985-04-23,2931,2938
3,2,74,1985-04-25,1985-04-26,2939,2958
3,2,75,1985-04-26,1985-04-27,2959,2984
3,2,76,1985-05-02,1985-05-03,2985,3022
3,2,77,1985-05-03,1985-05-04,3023,3038
3,2,78,1985-05-07,1985-05-08,3039,3044
3,2,79,1985-05-09,1985-05-10,3045,3060
3,2,80,1985-05-10,1985-05-11,3061,3082
3,2,81,1985-05-14,1985-05-15,3083,3104
3,2,82,1985-05-16,1985-05-17,3105,3134
3,2,83,1985-05-21,1985-05-22,3135,3164
3,2,84,1985-05-23,1985-05-24,3165,3204
3,2,85,1985-05-24,1985-05-25,3205,3208
3,2,86,1985-05-28,1985-05-29,3209,3248
3,2,87,1985-05-30,1985-05-31,3249,3294
3,2,88,1985-05-31,1985-06-01,3295,3316
3,2,89,1985-06-03,1985-06-04,3317,3326
3,2,90,1985-06-05,1985-06-07,3327,3366
3,2,91,1985-06-11,1985-06-12,3367,3402
3,2,92,1985-06-12,1985-06-14,3403,3432
3,2,93,1985-06-18,1985-06-19,3433,3472
3,2,94,1985-06-20,1985-06-21,3473,3514
3,2,95,1985-06-21,1985-06-22,3515,3536
3,2,96,1985-06-25,1985-06-26,3537,3568
3,2,97,1985-06-26,1985-06-27,3569,3616
3,2,98,1985-06-27,1985-06-28,3617,3668
3,2,99,1985-06-28,1985-06-29,3669,3688
3,2,100,1985-07-02,1985-07-03,3689,3728
3,2,101,1985-07-03,1985-07-04,3729,3806
3,2,102,1985-07-04,1985-07-05,3807,3848
3,2,103,1985-07-05,1985-07-06,3849,3956
3,2,104,1985-07-08,1985-07-09,3857,3926
3,2,105,1985-07-09,1985-07-10,3929,4038
3,2,106,1985-07-10,1985-07-11,4039,4094
3,2,107,1985-07-11,1985-07-12,4095,4282
3,2,108,1985-07-18,1985-07-19,4283,4298
3,2,109,1985-07-25,1985-07-26,4299,4310
3,2,110,1985-08-22,1985-08-23,4311,4330
3,2,111,1985-09-05,1985-09-06,4331,4354
3,2,112,1985-09-12,1985-09-13,4355,4360
3,2,113,1985-10-17,1985-10-18,4361,4366
4,1,1,1985-11-04,1985-11-05,1,12
4,1,2,1985-11-08,1985-11-09,13,24
4,1,3,1985-11-12,1985-11-13,25,56
4,1,4,1985-11-13,1985-11-15,57,72
4,1,5,1985-11-15,1985-11-16,73,104
4,1,6,1985-11-19,1985-11-20,105,170
4,1,7,1985-11-20,1985-11-21,171,244
4,1,8,1985-11-21,1985-11-22,245,272
4,1,9,1985-11-26,1985-11-27,273,308
4,1,10,1985-11-28,1985-11-29,309,332
4,1,11,1985-12-03,1985-12-04,333,368
4,1,12,1985-12-05,1985-12-06,369,408
4,1,13,1985-12-06,1985-12-07,409,432
4,1,14,1985-12-10,1985-12-11,433,450
4,1,15,1985-12-11,1985-12-12,451,474
4,1,16,1985-12-17,1985-12-18,473,506
4,1,17,1985-12-19,1985-12-20,507,564
4,1,18,1985-12-20,1985-12-21,565,592
4,1,19,1986-01-06,1986-01-07,593,642
4,1,20,1986-01-09,1986-01-10,643,688
4,1,21,1986-01-10,1986-01-11,689,714
4,1,22,1986-01-14,1986-01-15,715,746
4,1,23,1986-01-16,1986-01-17,747,798
4,1,24,1986-01-17,1986-01-18,799,828
4,1,25,1986-01-21,1986-01-22,829,848
4,1,26,1986-01-22,1986-01-23,849,868
4,1,27,1986-01-28,1986-01-29,869,900
4,1,28,1986-01-30,1986-01-31,901,954
4,1,29,1986-01-31,1986-02-01,955,980
4,1,30,1986-02-04,1986-02-05,981,1014
4,1,31,1986-02-06,1986-02-07,1017,1058
4,1,32,1986-02-07,1986-02-08,1059,1082
4,1,33,1986-02-18,1986-02-19,1083,1118
4,1,34,1986-02-20,1986-02-21,1119,1162
4,1,35,1986-02-21,1986-02-22,1163,1186
4,1,36,1986-02-25,1986-02-26,1187,1220
4,1,37,1986-02-27,1986-02-28,1221,1282
4,1,38,1986-02-28,1986-03-01,1283,1314
4,1,39,1986-03-04,1986-03-05,1315,1348
4,1,40,1986-03-06,1986-03-07,1349,1388
4,1,41,1986-03-09,1986-03-10,1389,1398
4,1,42,1986-03-10,1986-03-11,1399,1436
4,1,43,1986-03-11,1986-03-12,1437,1474
4,1,44,1986-03-13,1986-03-14,1475,1528
4,1,45,1986-03-14,1986-03-15,1529,1548
4,1,46,1986-03-18,1986-03-19,1549,1610
4,1,47,1986-03-19,1986-03-20,1611,1672
4,1,48,1986-03-20,1986-03-21,1673,1752
4,1,49,1986-04-01,1986-04-02,1753,1790
4,1,50,1986-04-02,1986-04-03,1791,1804
4,1,51,1986-04-02,1986-04-03,1805,1844
4,1,52,1986-04-03,1986-04-04,1845,1992
4,1,53,1986-04-08,1986-04-09,1993,2032
4,1,54,1986-04-10,1986-04-11,2033,2082
4,1,55,1986-04-15,1986-04-16,2083,2114
4,1,56,1986-04-16,1986-04-17,2115,2152
4,1,57,1986-04-17,1986-04-18,2153,2206
4,1,58,1986-04-18,1986-04-19,2207,2232
4,1,59,1986-04-22,1986-04-23,2233,2268
4,1,60,1986-04-24,1986-04-26,2269,2308
4,1,61,1986-04-25,1986-04-26,2309,2324
4,1,62,1986-04-29,1986-04-30,2325,2354
4,1,63,1986-04-30,1986-05-02,2355,2378
4,1,64,1986-05-06,1986-05-07,2379,2394
4,1,65,1986-05-07,1986-05-08,2395,2428
4,1,66,1986-05-08,1986-05-09,2429,2472
4,1,67,1986-05-09,1986-05-10,2473,2498
4,1,68,1986-05-13,1986-05-14,2499,2552
4,1,69,1986-05-15,1986-05-16,2553,2628
4,1,70,1986-05-16,1986-05-17,2629,2650
4,1,71,1986-05-20,1986-05-21,2651,2690
4,1,72,1986-05-22,1986-05-23,2691,2748
4,1,73,1986-05-23,1986-05-24,2749,2774
4,1,74,1986-05-27,1986-05-28,2775,2806
4,1,75,1986-05-28,1986-05-30,2807,2846
4,1,76,1986-06-03,1986-06-04,2847,2898
4,1,77,1986-06-04,1986-06-05,2899,2942
4,1,78,1986-06-09,1986-06-10,2943,2976
4,1,79,1986-06-13,1986-06-14,2977,3022
4,1,80,1986-06-17,1986-06-18,3023,3058
4,1,81,1986-06-19,1986-06-20,3059,3064
4,1,82,1986-06-20,1986-06-21,3065,3108
4,1,83,1986-06-23,1986-06-24,3109,3140
4,1,84,1986-06-24,1986-06-25,3141,3184
4,1,85,1986-06-25,1986-06-26,3185,3238
4,1,86,1986-06-26,1986-06-27,3239,3318
4,1,87,1986-06-30,1986-07-01,3319,3350
4,1,88,1986-07-01,1986-07-02,3351,3398
4,1,89,1986-07-02,1986-07-03,3399,3430
4,1,90,1986-07-03,1986-07-04,3431,3466
4,1,91,1986-07-07,1986-07-08,3467,3498
4,1,92,1986-07-08,1986-07-09,3499,3518
4,1,93,1986-07-09,1986-07-10,3519,3524
4,1,94,1986-07-10,1986-07-11,3525,3566
4,1,95,1986-07-15,1986-07-16,3567,3616
4,1,96,1986-07-16,1986-07-17,3617,3624
4,1,97,1986-07-16,1986-07-17,3625,3662
4,1,98,1986-07-17,1986-07-18,3663,3724
4,1,99,1986-07-21,1986-07-22,3725,3776
4,1,100,1986-07-22,1986-07-23,3777,3846
4,1,101,1986-07-23,1986-07-24,3847,3912
4,1,102,1986-07-24,1986-07-25,3913,3988
4,1,103,1986-07-25,1986-07-26,3989,4044
4,1,104,1986-09-04,1986-09-05,4045,4072
4,1,105,1986-09-11,1986-09-12,4073,4090
4,1,106,1986-09-18,1986-09-19,4091,4122
4,1,107,1986-10-02,1986-10-03,4123,4134
4,1,108,1986-10-07,1986-10-08,4135,4156
4,1,109,1986-10-09,1986-10-10,4157,4200
4,1,110,1986-10-10,1986-10-11,4201,4220
4,2,1,1986-10-16,1986-10-17,1,32
4,2,2,1986-10-21,1986-10-22,33,36
4,2,3,1986-10-23,1986-10-24,37,74
4,2,4,1986-10-24,1986-10-25,75,108
4,2,5,1986-10-28,1986-10-29,109,116
4,2,6,1986-10-30,1986-10-31,117,148
4,2,7,1986-10-31,1986-11-03,149,168
4,2,8,1986-11-06,1986-11-07,169,202
4,2,9,1986-11-11,1986-11-12,203,238
4,2,10,1986-11-13,1986-11-14,239,272
